temperature,humidity,hour,is_holiday,demand
21.1,53.0,7,0,7094.0
34.9,84.9,8,0,8232.0
23.0,46.9,9,0,7579.0
21.3,81.5,10,0,8921.0
28.8,63.0,11,0,9225.0
16.5,79.4,12,0,9694.0
33.2,88.5,13,0,11012.0
16.6,43.0,14,0,10423.0
16.6,79.1,15,0,10550.0
17.7,38.9,16,1,8998.0
31.1,44.3,17,0,10191.0
20.1,47.9,18,0,9414.0
14.2,67.6,19,0,9434.0
20.2,60.5,20,0,8465.0
24.7,57.5,21,0,7865.0
15.6,62.2,22,0,7126.0
15.8,68.9,23,0,6719.0
41.9,70.0,0,0,8317.0
18.1,76.4,1,0,5734.0
22.4,87.3,2,0,5471.0
22.1,59.7,3,0,5664.0
21.6,52.2,4,0,5520.0
30.0,69.2,5,0,6096.0
32.6,42.8,6,0,6553.0
22.6,49.8,7,0,7188.0
15.1,75.0,8,0,7567.0
35.2,58.1,9,0,8980.0
24.2,41.9,10,0,8441.0
38.8,37.7,11,0,10829.0
7.0,60.7,12,0,9694.0
26.6,77.1,13,0,9823.0
40.3,76.9,14,0,11660.0
22.2,61.7,15,0,10295.0
23.2,90.1,16,0,10006.0
27.4,58.4,17,0,10113.0
20.5,57.9,18,1,8233.0
22.5,21.5,19,0,9005.0
22.3,53.3,20,0,8514.0
20.0,72.8,21,0,8353.0
34.8,83.5,22,0,8558.0
28.7,47.5,23,0,6813.0
27.0,66.9,0,0,6761.0
31.5,75.7,1,0,6202.0
22.9,60.2,2,0,5519.0
18.8,25.8,3,0,5578.0
20.2,63.7,4,0,5376.0
25.0,71.4,5,0,6280.0
16.5,45.8,6,0,6340.0
21.0,56.2,7,0,6642.0
20.9,42.7,8,0,7468.0
42.0,21.4,9,0,10129.0
2.8,75.4,10,0,8560.0
23.6,59.9,11,0,8958.0
38.8,84.0,12,0,11031.0
26.0,72.9,13,0,10516.0
31.0,54.7,14,0,10502.0
25.8,58.8,15,0,10740.0
19.7,68.5,16,0,10149.0
7.1,74.5,17,0,10236.0
26.6,64.8,18,0,9790.0
18.8,76.6,19,1,7833.0
18.6,55.5,20,0,8768.0
21.0,45.0,21,0,7678.0
39.0,59.0,22,0,8887.0
44.2,63.1,23,0,8962.0
26.7,42.0,0,0,6341.0
21.3,39.9,1,0,5657.0
15.6,66.7,2,0,5286.0
28.7,53.9,3,0,5665.0
39.3,57.5,4,0,6929.0
23.0,54.6,5,0,5973.0
6.0,82.8,6,0,6051.0
30.4,78.9,7,0,6986.0
32.9,41.4,8,0,7655.0
12.3,52.0,9,0,8330.0
26.4,72.8,10,0,8329.0
28.6,69.0,11,0,9219.0
24.4,59.4,12,0,9339.0
18.7,42.9,13,0,9911.0
33.1,49.8,14,0,11438.0
21.8,52.2,15,0,10459.0
13.1,64.2,16,0,10173.0
8.6,85.6,17,0,10072.0
35.1,49.7,18,0,10648.0
29.9,44.6,19,0,9472.0
25.7,58.4,20,0,8770.0
21.5,75.5,21,0,7934.0
20.8,38.3,22,0,7423.0
16.4,81.8,23,0,6847.0
21.5,57.4,0,0,6238.0
8.0,49.0,1,0,5774.0
19.1,36.0,2,0,5577.0
22.5,70.6,3,0,5740.0
29.9,57.4,4,0,6120.0
24.7,62.6,5,0,5694.0
31.4,46.5,6,0,6755.0
35.8,55.2,7,0,7818.0
33.5,52.7,8,0,8359.0
28.8,58.5,9,0,8020.0
25.1,50.0,10,0,9061.0
17.2,37.0,11,0,9244.0
30.9,100.0,12,0,10371.0
38.4,39.5,13,0,11441.0
27.7,62.7,14,0,10321.0
40.3,33.4,15,0,12374.0
12.8,30.0,16,0,10112.0
15.8,61.5,17,0,10083.0
31.8,62.6,18,0,10484.0
27.1,78.9,19,0,9135.0
35.5,66.0,20,0,9577.0
24.9,57.8,21,0,8361.0
18.1,45.8,22,0,7144.0
23.3,82.5,23,0,6831.0
12.7,73.9,0,0,6161.0
16.0,41.3,1,0,5734.0
32.8,60.6,2,0,6547.0
32.0,62.2,3,0,6156.0
27.9,54.8,4,0,5763.0
11.2,71.6,5,0,5471.0
22.1,72.5,6,0,6404.0
15.2,57.1,7,0,6656.0
34.4,55.8,8,0,7965.0
20.3,82.5,9,0,8377.0
16.3,74.0,10,0,8741.0
25.2,61.1,11,0,9245.0
19.9,35.6,12,0,9947.0
36.9,65.2,13,0,11458.0
19.1,70.5,14,0,10158.0
13.8,20.0,15,0,10365.0
7.8,63.8,16,0,10183.0
24.8,53.7,17,0,9978.0
20.5,56.7,18,0,9446.0
13.6,46.4,19,0,9006.0
34.5,57.8,20,0,9777.0
30.3,80.9,21,0,8417.0
24.8,53.3,22,0,7278.0
35.9,74.5,23,0,7782.0
30.3,47.9,0,0,6567.0
18.4,71.4,1,0,5585.0
16.7,60.0,2,0,5707.0
31.5,65.3,3,0,6321.0
28.2,60.1,4,0,6181.0
26.4,69.6,5,0,5701.0
18.2,21.5,6,1,4984.0
29.9,38.7,7,0,6938.0
19.0,66.3,8,0,7153.0
24.2,29.3,9,0,7774.0
36.6,52.0,10,0,9936.0
19.7,59.2,11,0,9014.0
12.4,47.6,12,0,9576.0
16.6,49.6,13,0,9990.0
33.0,64.1,14,0,10913.0
27.0,75.1,15,0,10237.0
24.0,45.6,16,0,9832.0
20.9,51.4,17,1,8596.0
28.9,49.0,18,0,9843.0
18.2,23.7,19,0,9041.0
27.4,62.1,20,0,8693.0
19.1,74.0,21,0,8279.0
17.8,75.2,22,0,7384.0
19.9,46.9,23,1,5566.0
22.0,41.2,0,0,6751.0
24.6,60.3,1,1,4928.0
26.9,72.4,2,0,5444.0
-4.5,62.3,3,0,5363.0
18.5,64.3,4,0,5593.0
21.9,77.1,5,0,5947.0
37.0,48.9,6,0,7976.0
16.4,56.7,7,0,6925.0
26.3,84.5,8,0,7138.0
37.0,57.0,9,0,9222.0
14.5,41.0,10,0,8613.0
28.2,50.0,11,0,8925.0
18.6,45.9,12,0,9700.0
21.0,65.4,13,0,9841.0
18.6,46.6,14,0,9988.0
19.1,64.1,15,0,10211.0
46.8,49.0,16,0,13217.0
31.8,28.1,17,0,10723.0
33.8,64.6,18,0,10588.0
28.9,62.2,19,0,9539.0
12.1,67.8,20,0,8798.0
28.2,49.9,21,0,8065.0
33.6,48.3,22,0,8230.0
18.2,66.0,23,0,6826.0
32.7,82.8,0,0,6982.0
30.6,60.2,1,0,5882.0
39.8,66.4,2,0,7681.0
21.7,55.2,3,0,5680.0
16.2,36.8,4,0,5439.0
22.1,74.5,5,0,6207.0
36.5,73.6,6,0,7458.0
10.4,70.7,7,0,6778.0
8.5,57.3,8,0,7584.0
25.7,69.0,9,0,8044.0
21.5,73.4,10,0,8888.0
25.1,84.3,11,0,9130.0
32.6,74.8,12,0,10720.0
20.6,61.0,13,0,9923.0
10.0,40.4,14,0,10582.0
41.4,62.3,15,0,11950.0
17.0,63.8,16,0,10098.0
16.5,70.6,17,0,10138.0
33.8,80.3,18,0,10491.0
21.9,58.6,19,0,9185.0
24.5,91.5,20,0,8629.0
28.9,33.6,21,0,7891.0
33.7,66.3,22,0,8006.0
22.3,48.0,23,0,6846.0
37.2,31.4,0,0,7544.0
7.9,57.0,1,0,6190.0
31.1,38.1,2,0,6105.0
18.3,57.6,3,0,5744.0
36.0,60.5,4,0,6967.0
26.1,76.8,5,0,5801.0
19.6,37.4,6,0,5907.0
30.3,73.6,7,0,7382.0
32.1,61.5,8,0,7805.0
30.1,75.4,9,0,8240.0
16.8,53.5,10,0,8591.0
21.1,40.0,11,0,9190.0
25.0,41.7,12,0,9889.0
24.7,40.6,13,0,10080.0
31.0,67.2,14,0,10742.0
8.9,82.2,15,0,10604.0
27.7,51.5,16,0,10438.0
22.7,69.4,17,0,9931.0
18.3,37.1,18,0,9468.0
19.1,62.7,19,0,9035.0
23.3,70.0,20,0,8611.0
-3.8,38.3,21,0,7751.0
19.4,56.9,22,0,7397.0
18.0,70.7,23,0,6774.0
29.3,20.0,0,0,5984.0
18.6,80.0,1,0,5640.0
23.3,65.3,2,0,5105.0
37.3,70.8,3,0,6932.0
33.0,53.8,4,0,6640.0
32.2,34.2,5,0,6176.0
21.0,68.0,6,0,6038.0
29.3,58.8,7,0,6969.0
23.1,60.5,8,0,7166.0
23.4,76.3,9,0,7786.0
28.3,71.4,10,0,8771.0
20.2,88.8,11,0,9101.0
36.9,62.3,12,0,10741.0
23.7,49.6,13,0,9661.0
29.9,57.2,14,0,11052.0
36.6,66.2,15,0,11922.0
33.3,75.2,16,0,11016.0
13.7,38.0,17,0,10096.0
28.6,60.1,18,0,9683.0
31.8,84.1,19,1,8373.0
32.1,56.4,20,0,9071.0
16.1,74.0,21,0,7891.0
19.7,67.4,22,0,7470.0
33.0,74.3,23,0,7834.0
18.9,47.9,0,0,6451.0
22.6,47.9,1,0,6168.0
37.6,60.3,2,0,7060.0
24.6,37.0,3,0,5475.0
19.2,56.0,4,0,5294.0
18.0,63.8,5,0,5936.0
27.7,86.8,6,0,6379.0
14.3,66.0,7,0,6740.0
23.0,69.4,8,0,7223.0
27.7,77.5,9,0,8249.0
35.4,45.5,10,0,9857.0
30.3,57.5,11,0,9814.0
19.3,96.4,12,0,9506.0
34.4,58.8,13,0,10901.0
22.6,76.7,14,0,10559.0
15.1,74.5,15,0,10391.0
23.6,37.8,16,0,10204.0
36.5,64.7,17,0,11254.0
26.3,62.2,18,0,9695.0
25.1,64.9,19,0,9401.0
38.1,48.7,20,0,10104.0
13.5,43.2,21,0,8158.0
14.7,52.9,22,0,7472.0
12.1,58.5,23,0,6624.0
28.0,77.8,0,1,4627.0
26.3,87.3,1,0,5831.0
37.3,80.9,2,0,6816.0
26.9,72.9,3,0,5497.0
21.8,44.9,4,0,5984.0
25.0,53.9,5,0,5915.0
25.9,63.1,6,0,6150.0
11.6,50.5,7,0,7183.0
46.7,68.7,8,0,9995.0
29.2,70.8,9,0,7981.0
26.7,68.0,10,0,8867.0
29.9,75.4,11,0,9620.0
30.7,46.4,12,0,10072.0
23.9,74.0,13,0,10245.0
20.0,49.6,14,0,10378.0
29.8,45.9,15,0,10432.0
28.1,68.0,16,0,9852.0
18.5,78.2,17,0,9965.0
36.4,67.3,18,0,11167.0
27.3,60.3,19,0,9114.0
30.8,64.7,20,0,9139.0
36.1,62.0,21,0,9257.0
25.2,43.1,22,0,7040.0
27.5,41.4,23,0,6719.0
31.5,58.8,0,0,6897.0
19.2,61.2,1,0,5764.0
25.4,60.2,2,0,5609.0
26.0,70.1,3,0,5678.0
17.4,56.8,4,0,5696.0
43.5,68.4,5,0,8462.0
13.7,57.8,6,1,4880.0
14.6,87.4,7,0,6609.0
35.5,61.2,8,1,6910.0
30.7,95.1,9,0,8410.0
16.8,65.3,10,1,7389.0
29.9,56.8,11,0,9384.0
36.7,46.5,12,0,10662.0
24.8,38.4,13,0,10167.0
45.8,45.1,14,0,12836.0
11.2,46.8,15,0,10143.0
30.6,65.9,16,0,10705.0
34.3,52.1,17,0,11223.0
32.1,62.8,18,0,10202.0
23.4,79.2,19,0,9299.0
22.7,58.7,20,0,8758.0
28.6,91.2,21,0,8241.0
31.5,42.4,22,0,7761.0
29.8,57.7,23,0,6849.0
33.3,51.9,0,0,6904.0
16.8,74.0,1,1,4580.0
23.2,26.4,2,0,5815.0
17.5,38.4,3,1,3909.0
21.9,58.4,4,0,6108.0
33.1,83.3,5,0,6475.0
25.9,63.4,6,0,6503.0
45.9,39.7,7,0,9782.0
26.5,42.0,8,0,7401.0
25.5,85.1,9,0,7846.0
25.8,50.7,10,0,8472.0
19.9,45.9,11,0,9148.0
24.5,82.2,12,0,9913.0
34.0,75.2,13,0,10742.0
25.9,79.1,14,0,9950.0
18.7,45.7,15,0,10472.0
17.6,37.1,16,0,10435.0
21.4,62.0,17,0,10472.0
25.6,65.0,18,0,9421.0
34.5,65.5,19,1,8655.0
14.3,82.2,20,0,8854.0
22.4,34.0,21,0,8024.0
26.2,72.9,22,0,7340.0
10.3,43.6,23,0,6958.0
18.3,72.8,0,0,6183.0
19.6,52.9,1,0,6092.0
18.6,47.8,2,0,5431.0
26.5,50.9,3,0,5296.0
23.7,38.3,4,0,5627.0
20.6,60.6,5,0,5409.0
28.4,48.4,6,0,6383.0
38.8,71.8,7,0,8071.0
38.1,69.6,8,0,8952.0
9.6,85.3,9,0,8037.0
29.6,65.5,10,0,8850.0
23.6,67.8,11,0,9287.0
26.2,81.0,12,0,9738.0
21.8,50.6,13,0,10020.0
25.9,37.7,14,0,10684.0
26.2,63.0,15,0,10479.0
20.4,38.7,16,0,10473.0
17.8,96.8,17,0,10293.0
21.4,81.8,18,0,9831.0
26.9,92.5,19,0,9613.0
29.8,60.9,20,0,8923.0
31.8,68.3,21,0,8573.0
21.0,53.1,22,0,7249.0
27.3,73.2,23,0,6749.0
32.7,41.8,0,0,6862.0
34.3,21.9,1,0,7006.0
24.5,48.1,2,0,5499.0
23.2,38.2,3,0,5615.0
26.5,82.2,4,0,5794.0
15.8,87.2,5,0,5952.0
23.5,39.0,6,0,6124.0
31.0,79.4,7,0,7383.0
30.1,74.3,8,0,7682.0
22.8,36.5,9,0,7425.0
26.7,54.1,10,0,8424.0
18.4,51.3,11,0,9480.0
30.6,71.2,12,0,10388.0
24.4,41.6,13,0,10184.0
22.8,58.5,14,0,10475.0
22.1,49.7,15,0,10244.0
24.5,67.1,16,0,10266.0
21.4,56.7,17,0,10326.0
30.3,52.0,18,0,10122.0
21.8,56.8,19,0,9213.0
37.7,90.5,20,0,10045.0
36.7,53.7,21,0,9543.0
17.9,44.4,22,0,7603.0
25.6,68.8,23,0,6930.0
19.8,57.8,0,0,6316.0
22.4,38.8,1,0,5850.0
41.0,93.5,2,0,7773.0
22.5,54.7,3,0,5380.0
27.9,54.3,4,0,5503.0
29.3,62.4,5,0,5831.0
17.0,86.0,6,0,6550.0
18.2,34.8,7,0,6656.0
15.4,64.1,8,0,7460.0
17.9,91.3,9,0,7975.0
2.2,61.9,10,0,9201.0
29.4,41.5,11,0,9492.0
41.4,50.7,12,0,11340.0
26.2,63.1,13,0,10314.0
13.7,80.0,14,0,10241.0
19.9,54.9,15,0,10360.0
21.3,72.4,16,0,10184.0
16.9,38.5,17,0,10118.0
31.9,38.3,18,0,10316.0
31.5,52.8,19,0,9593.0
15.8,81.6,20,0,8520.0
30.8,61.0,21,0,8440.0
37.2,64.3,22,0,8292.0
40.2,64.2,23,0,8345.0
47.9,76.6,0,0,9625.0
17.8,50.8,1,0,5987.0
47.6,70.3,2,0,8516.0
22.2,47.5,3,0,5261.0
20.3,89.7,4,0,5671.0
27.6,48.0,5,0,6119.0
20.3,46.8,6,0,6831.0
28.2,68.2,7,0,7207.0
14.4,61.2,8,0,7201.0
23.1,64.9,9,0,7901.0
35.3,63.4,10,0,9420.0
24.5,43.6,11,0,9032.0
26.1,84.2,12,0,9654.0
28.8,73.4,13,0,10125.0
34.4,80.4,14,0,11684.0
11.8,52.1,15,0,10137.0
29.7,66.2,16,0,10561.0
22.9,63.0,17,0,9666.0
26.3,76.9,18,0,9763.0
33.5,77.4,19,1,8254.0
15.4,62.9,20,0,8842.0
16.9,37.2,21,0,7942.0
9.5,86.7,22,0,7098.0
20.6,68.3,23,0,6379.0
35.6,50.9,0,0,7254.0
24.0,66.1,1,0,5969.0
14.3,37.3,2,0,5766.0
21.1,75.8,3,0,5500.0
13.1,37.9,4,0,5867.0
16.0,56.7,5,0,5694.0
28.1,63.7,6,0,5734.0
15.6,75.6,7,0,6857.0
33.9,61.6,8,0,8522.0
24.4,69.5,9,0,8260.0
25.7,59.6,10,0,8361.0
22.8,59.5,11,0,9091.0
31.2,61.3,12,0,10319.0
31.3,57.2,13,0,10443.0
27.7,34.7,14,0,10339.0
29.5,48.5,15,0,10484.0
23.3,63.7,16,0,10100.0
29.3,56.3,17,0,10100.0
22.3,57.7,18,0,9888.0
25.0,55.1,19,0,9203.0
22.8,47.0,20,0,8876.0
21.3,52.6,21,0,8104.0
19.5,55.4,22,0,7700.0
28.7,60.1,23,0,7075.0
35.5,65.9,0,0,7578.0
34.4,57.3,1,0,6853.0
14.9,44.6,2,0,6284.0
35.3,39.0,3,0,6720.0
22.5,99.0,4,0,5287.0
29.8,43.1,5,0,6246.0
17.8,52.2,6,0,6106.0
26.1,67.8,7,0,7003.0
27.5,65.4,8,0,7524.0
13.1,67.8,9,0,7962.0
29.9,53.4,10,0,8724.0
35.8,63.6,11,0,10394.0
23.6,60.9,12,0,9569.0
35.9,55.3,13,0,11418.0
23.5,63.7,14,0,10429.0
31.8,75.8,15,0,11557.0
7.3,59.7,16,0,10229.0
44.4,59.8,17,0,12470.0
37.0,76.0,18,0,11011.0
22.7,74.4,19,0,9178.0
9.2,83.8,20,0,8827.0
27.3,33.7,21,0,7945.0
13.4,73.6,22,0,7773.0
28.6,69.0,23,0,7000.0
28.3,46.7,0,0,6250.0
17.5,63.8,1,0,5773.0
34.0,75.8,2,0,6785.0
31.4,47.6,3,0,6122.0
32.8,66.6,4,0,6405.0
25.1,73.1,5,0,5802.0
13.7,43.9,6,0,6291.0
32.8,57.9,7,0,7396.0
22.8,64.5,8,0,7651.0
13.9,48.1,9,0,8143.0
35.8,46.8,10,0,9759.0
41.8,58.0,11,0,11231.0
24.7,72.0,12,0,9715.0
42.3,69.7,13,0,12218.0
25.7,47.1,14,0,10127.0
22.0,69.8,15,0,10020.0
20.0,47.5,16,0,10159.0
38.1,35.8,17,0,11567.0
18.8,54.5,18,0,9549.0
30.9,76.8,19,0,9796.0
20.5,69.8,20,0,8575.0
21.3,60.0,21,0,8375.0
33.2,53.7,22,0,8053.0
22.0,54.2,23,0,6828.0
21.8,61.6,0,0,6245.0
34.1,44.0,1,0,6919.0
37.8,54.8,2,0,7362.0
30.2,56.8,3,0,6045.0
19.8,39.7,4,0,5276.0
20.9,47.4,5,0,6022.0
25.6,66.2,6,0,6101.0
27.6,60.1,7,0,6738.0
17.1,55.4,8,0,7517.0
30.8,46.3,9,0,8194.0
25.7,83.7,10,0,8852.0
11.3,47.4,11,0,9129.0
17.6,63.8,12,0,10131.0
21.0,52.7,13,0,10092.0
24.4,60.5,14,0,10659.0
40.1,66.9,15,0,12457.0
26.9,39.4,16,0,10196.0
18.3,59.9,17,0,9818.0
26.8,77.9,18,0,9720.0
22.2,86.4,19,0,9083.0
27.6,58.0,20,0,8937.0
29.6,60.6,21,0,8197.0
34.7,93.2,22,0,8320.0
24.8,77.0,23,0,6521.0
38.1,50.7,0,0,7904.0
32.3,50.7,1,0,6326.0
19.3,74.3,2,0,5770.0
42.7,44.8,3,0,7918.0
27.6,76.3,4,0,5532.0
18.3,65.0,5,0,6113.0
38.2,67.8,6,0,7781.0
41.6,56.1,7,0,8549.0
24.7,50.6,8,0,7688.0
21.0,81.9,9,1,6315.0
23.6,56.3,10,0,8723.0
30.7,53.8,11,0,9693.0
35.2,58.8,12,0,10858.0
29.6,62.9,13,0,10387.0
25.8,44.5,14,0,10124.0
37.0,51.5,15,0,12086.0
22.5,50.7,16,0,10509.0
33.2,72.7,17,0,10961.0
22.7,46.7,18,0,9430.0
28.4,33.7,19,0,9072.0
24.1,30.5,20,0,8753.0
24.6,37.9,21,0,7599.0
22.0,80.4,22,0,7447.0
35.8,60.2,23,0,7698.0
19.1,67.5,0,0,6129.0
19.1,68.0,1,0,5639.0
42.0,60.8,2,0,7826.0
32.8,58.9,3,0,6547.0
5.9,75.7,4,0,5751.0
20.5,62.2,5,1,4513.0
10.5,81.0,6,0,6337.0
17.4,69.3,7,0,6937.0
-0.1,50.7,8,0,7472.0
23.9,52.5,9,0,7457.0
15.9,49.1,10,0,8802.0
25.5,78.3,11,0,9360.0
12.0,53.9,12,0,9625.0
25.7,48.0,13,0,9684.0
21.7,64.8,14,0,10367.0
37.0,58.5,15,0,11818.0
36.3,64.4,16,0,11474.0
31.3,88.3,17,1,9108.0
22.4,73.7,18,0,9911.0
40.9,60.4,19,0,11612.0
12.6,38.9,20,0,8651.0
13.8,52.5,21,0,8067.0
24.3,70.7,22,0,7214.0
43.0,42.4,23,0,8955.0
23.4,92.1,0,0,6276.0
23.5,60.2,1,0,6157.0
13.5,60.7,2,0,5846.0
32.6,50.0,3,0,6671.0
32.6,67.5,4,0,6078.0
31.3,42.6,5,0,6154.0
20.0,92.5,6,0,6523.0
19.3,79.8,7,0,7090.0
14.7,74.8,8,0,7385.0
25.7,39.1,9,0,7107.0
16.4,63.1,10,0,8472.0
15.6,78.1,11,0,9267.0
21.6,68.9,12,0,9517.0
21.1,45.0,13,1,8615.0
20.7,50.2,14,0,10698.0
28.7,53.2,15,0,10795.0
25.6,50.9,16,0,10480.0
22.7,82.9,17,0,10066.0
26.5,31.2,18,0,9598.0
17.1,69.8,19,0,9352.0
25.8,40.6,20,0,8626.0
26.2,45.6,21,0,8012.0
13.0,29.9,22,0,7069.0
33.0,51.8,23,0,7402.0
17.9,82.7,0,0,6453.0
25.7,64.0,1,0,5701.0
34.3,42.0,2,0,6682.0
32.4,75.3,3,0,6343.0
25.3,78.5,4,0,5776.0
22.1,61.6,5,0,6034.0
32.6,90.5,6,0,7116.0
30.4,72.3,7,0,7035.0
20.1,70.2,8,0,7085.0
18.6,47.9,9,0,7825.0
8.4,69.4,10,0,8767.0
26.2,63.3,11,0,8960.0
24.3,67.8,12,0,9489.0
34.1,49.7,13,0,10783.0
27.9,61.9,14,0,9949.0
35.7,47.7,15,0,11322.0
19.4,27.8,16,0,10518.0
34.1,75.0,17,1,9351.0
20.8,37.5,18,0,9347.0
31.2,61.6,19,0,9581.0
13.3,65.0,20,0,8723.0
26.9,64.9,21,0,7634.0
9.1,55.8,22,0,7569.0
22.9,64.1,23,0,6512.0
28.5,67.1,0,0,6302.0
20.8,71.0,1,0,5840.0
16.6,86.0,2,0,5569.0
31.8,63.5,3,0,6152.0
24.2,61.0,4,0,5837.0
21.1,46.4,5,0,5913.0
25.3,66.5,6,0,6182.0
46.1,70.0,7,0,9605.0
34.2,57.1,8,0,8354.0
34.3,68.2,9,0,8811.0
28.5,55.6,10,0,8702.0
26.3,70.1,11,0,9050.0
5.8,73.7,12,0,9524.0
19.6,73.5,13,0,10240.0
21.2,61.8,14,0,10408.0
10.0,44.4,15,0,10554.0
15.7,50.8,16,0,10445.0
9.2,68.9,17,0,9901.0
24.7,96.7,18,0,9897.0
31.6,54.9,19,0,9673.0
33.9,66.8,20,0,9685.0
28.3,51.7,21,1,6523.0
17.3,45.4,22,0,7441.0
9.5,49.9,23,0,6869.0
10.9,28.8,0,0,6466.0
14.8,80.3,1,0,5595.0
17.9,26.5,2,0,5366.0
23.7,56.0,3,0,5734.0
16.9,42.3,4,0,5753.0
27.7,46.7,5,0,5766.0
23.1,80.6,6,0,6376.0
25.1,63.0,7,0,6518.0
34.1,45.5,8,0,8950.0
15.6,51.2,9,0,8262.0
28.3,48.5,10,0,8798.0
24.9,59.3,11,0,9215.0
22.3,62.6,12,0,9573.0
32.1,88.4,13,0,10429.0
32.0,31.3,14,0,10900.0
17.4,59.5,15,0,10228.0
23.5,55.3,16,0,10158.0
27.2,74.2,17,0,9795.0
22.8,65.3,18,0,9747.0
29.7,68.9,19,0,9377.0
27.2,65.2,20,0,8728.0
39.7,46.0,21,0,9840.0
12.8,78.2,22,0,7425.0
24.0,72.0,23,0,7332.0
17.7,73.7,0,0,6468.0
29.8,79.0,1,0,5944.0
12.1,66.3,2,0,5774.0
27.8,82.2,3,0,5589.0
20.0,65.7,4,0,5413.0
19.1,56.7,5,0,5637.0
13.4,59.9,6,0,6394.0
21.3,59.6,7,0,6940.0
33.7,52.2,8,0,8021.0
24.8,84.5,9,0,8194.0
30.0,64.4,10,0,8981.0
38.3,61.4,11,0,10987.0
27.1,65.8,12,0,9915.0
20.5,100.0,13,0,10047.0
28.7,43.0,14,0,10756.0
20.6,47.3,15,0,10175.0
21.0,39.3,16,1,9296.0
12.8,56.5,17,0,9903.0
32.4,63.7,18,0,10349.0
21.9,53.0,19,0,9087.0
26.5,51.9,20,0,8546.0
16.7,62.1,21,0,8585.0
28.5,52.5,22,0,7359.0
18.9,64.7,23,0,6970.0
23.9,76.7,0,0,6256.0
32.0,70.2,1,0,6712.0
31.3,73.2,2,0,6072.0
24.8,76.3,3,0,5651.0
10.9,64.2,4,0,5808.0
48.9,57.6,5,0,8919.0
39.0,48.4,6,0,8500.0
30.8,54.1,7,0,7353.0
19.0,52.1,8,0,7334.0
24.1,71.0,9,0,7861.0
20.7,65.2,10,0,8640.0
35.1,70.5,11,1,8523.0
27.1,42.6,12,0,10054.0
18.7,81.5,13,0,10165.0
21.2,53.6,14,0,10301.0
34.0,43.5,15,0,11505.0
37.8,53.4,16,0,11644.0
37.2,97.3,17,0,11231.0
31.1,54.2,18,0,10129.0
23.0,55.1,19,1,7726.0
-0.9,57.1,20,0,8727.0
27.4,57.8,21,0,7705.0
25.0,48.3,22,0,7288.0
26.1,62.1,23,0,6183.0
25.4,76.1,0,0,6066.0
14.4,64.7,1,0,6065.0
29.5,43.3,2,0,6093.0
30.1,54.8,3,0,5680.0
30.5,51.7,4,0,5986.0
32.6,60.8,5,0,6613.0
29.8,80.0,6,0,6793.0
21.7,57.8,7,0,7106.0
24.4,58.7,8,0,7409.0
25.7,86.7,9,0,7948.0
25.9,73.1,10,0,8332.0
33.0,68.6,11,0,9969.0
30.1,89.4,12,0,10434.0
41.6,67.3,13,0,12379.0
42.7,30.2,14,0,12551.0
25.6,72.5,15,0,10461.0
-5.7,36.1,16,0,10181.0
34.9,66.8,17,0,11041.0
20.7,34.3,18,1,8227.0
18.6,53.0,19,0,9230.0
21.8,54.5,20,0,8823.0
21.4,48.4,21,0,8192.0
29.9,54.8,22,0,7768.0
12.5,75.5,23,0,6600.0
16.4,49.3,0,0,6111.0
27.7,68.2,1,0,5744.0
30.0,45.5,2,0,6026.0
30.1,57.2,3,0,5515.0
18.7,64.9,4,0,5681.0
17.2,45.1,5,0,6203.0
20.9,40.3,6,0,6436.0
26.9,67.4,7,0,6730.0
36.9,76.8,8,0,8572.0
8.6,58.8,9,0,8161.0
23.2,53.1,10,0,8682.0
14.3,62.3,11,0,9151.0
11.8,60.8,12,0,9579.0
32.7,63.6,13,0,10804.0
29.4,22.1,14,0,10461.0
28.6,44.0,15,0,10646.0
32.4,47.3,16,0,11222.0
21.2,62.3,17,0,9805.0
21.5,62.8,18,1,7952.0
42.5,69.5,19,0,11642.0
23.0,63.9,20,0,8654.0
30.9,40.5,21,0,8206.0
25.1,81.7,22,0,7575.0
10.2,79.1,23,0,6868.0
8.6,41.1,0,0,6744.0
20.4,65.0,1,0,5874.0
33.4,51.1,2,0,6721.0
31.3,62.1,3,0,5806.0
32.3,75.8,4,0,6608.0
17.1,92.0,5,0,6110.0
37.9,71.3,6,0,8113.0
17.3,64.4,7,0,7022.0
26.7,54.9,8,0,7359.0
24.9,62.7,9,0,7766.0
23.6,80.4,10,0,8501.0
35.7,59.3,11,0,10004.0
19.4,46.7,12,0,9513.0
14.2,35.7,13,0,10164.0
25.2,67.7,14,0,10309.0
21.8,63.7,15,0,10355.0
52.0,50.3,16,0,13762.0
30.4,75.4,17,0,10086.0
21.7,53.7,18,0,9733.0
16.6,58.0,19,0,9276.0
10.0,59.8,20,0,8423.0
16.8,54.7,21,0,7893.0
25.9,63.5,22,0,7687.0
36.4,77.3,23,0,8295.0
34.0,42.9,0,0,6902.0
26.8,67.3,1,0,5905.0
22.4,62.6,2,0,5973.0
27.2,62.3,3,0,5557.0
20.9,73.1,4,1,4128.0
38.7,60.7,5,0,7752.0
23.5,67.2,6,0,6500.0
24.3,70.7,7,0,6987.0
7.3,52.4,8,0,7326.0
23.4,64.5,9,0,8133.0
31.7,56.2,10,0,9474.0
16.5,58.0,11,0,9190.0
19.0,55.2,12,0,9616.0
